0.453998 274.658112 -6.757029 274 -2560
0.454998 292.283051 10.928688 292 6422
0.455998 309.372681 28.594389 309 15397
0.456998 325.895660 46.207718 325 24334
0.457998 341.821777 63.736416 341 33220
0.458998 357.121857 81.148384 357 42059
0.459998 371.767853 98.411728 371 50822
0.460998 385.732941 115.494827 385 59483
0.461998 398.991577 132.366394 398 68032
0.462998 411.519440 148.995529 411 76461
0.463998 423.293610 165.351776 423 84761
0.464998 434.292480 181.405182 434 92909
0.465998 444.495972 197.126343 444 100882
0.466998 453.885345 212.486465 453 108661
0.467998 462.443451 227.457413 462 116242
0.468998 470.154541 242.011765 470 123623
0.469997 477.004578 256.122864 477 130784
0.470997 482.980957 269.764893 482 137691
0.471997 488.072754 282.912842 488 144344
0.472997 492.270630 295.542633 492 150744
0.473997 495.566895 307.631134 495 156859
0.474997 497.955536 319.156189 497 162676
0.475997 499.432159 330.096710 499 168198
0.476997 499.994080 340.432648 499 173411
0.477997 499.640259 350.145081 499 178304
0.478997 498.371338 359.216217 498 182880
0.479997 496.189636 367.629456 496 187127
0.480997 493.099152 375.369385 493 191035
0.481997 489.105530 382.421814 489 194593
0.482997 484.216156 388.773834 484 197792
0.483997 478.439880 394.413788 478 200623
0.484997 471.787384 399.331390 471 203076
0.485997 464.270782 403.517609 464 205161
0.486997 455.903839 406.964783 455 206868
0.487997 446.701935 409.666595 446 208189
0.488997 436.681885 411.618073 436 209132
0.489997 425.862030 412.815674 425 209690
0.490997 414.262207 413.257202 414 209871
0.491997 401.903656 412.941833 401 209667
0.492997 388.809021 411.870178 388 209070
0.493997 375.002289 410.044159 375 208104
0.494997 360.508728 407.467163 360 206760
0.495997 345.354889 404.143860 345 205031
0.496997 329.568512 400.080383 329 202925
0.497997 313.178528 395.284149 313 200450
0.498997 296.214966 389.763947 296 197612
0.499997 278.708893 383.529877 278 194404
0.500997 260.691803 376.593353 260 190832
0.501997 242.197784 368.967072 242 186918
0.502997 223.260178 360.665039 223 182668
0.503997 203.913666 351.702423 203 178071
0.504997 184.193680 342.095673 184 173149
0.505997 164.136337 331.862366 164 167922
0.506997 143.778381 321.021271 143 162376
0.507997 123.157097 309.592194 123 156533
0.508997 102.310249 297.596100 102 150410
0.509997 81.276016 285.054962 81 144009
0.510997 60.092926 271.991760 60 137347
0.511997 38.799774 258.430389 38 130423
0.512997 17.435560 244.395706 17 123255
0.513997 -3.960588 229.913406 -3 115889
0.514997 -25.349482 215.010010 -25 108322
0.515997 -46.691948 199.712830 -46 100549
0.516997 -67.948898 184.049866 -67 92599
0.517997 -89.081398 168.049820 -89 84468
0.518997 -110.050743 151.741989 -110 76167
0.519997 -130.818527 135.156235 -130 67736
0.520997 -151.346725 118.322937 -151 59185
0.521997 -171.597717 101.272934 -171 50521
0.522997 -191.534424 84.037445 -191 41766
0.523997 -211.120346 66.648041 -211 32926
0.524997 -230.319595 49.136574 -230 24022
0.525997 -249.097000 31.535112 -249 15074
0.526997 -267.418182 13.875895 -267 6099
0.527997 -285.249603 -3.808737 -285 -2886
0.528997 -302.558563 -21.486393 -302 -11864
0.529997 -319.313385 -39.124695 -319 -20820
0.530997 -335.483398 -56.691341 -335 -29739
0.531997 -351.038971 -74.154160 -351 -38608
0.532997 -365.951599 -91.481163 -365 -47399
0.533997 -380.193970 -108.640610 -380 -56101
0.534997 -393.740021 -125.601082 -393 -64705
0.535997 -406.564941 -142.331512 -406 -73186
0.536997 -418.645233 -158.801270 -418 -81535
0.537997 -429.958740 -174.980179 -429 -89728
0.538997 -440.484802 -190.838608 -440 -97760
0.539997 -450.204102 -206.347504 -450 -105626
0.540997 -459.098846 -221.478470 -459 -113304
0.541997 -467.152740 -236.203796 -467 -120775
0.542997 -474.351044 -250.496521 -474 -128020
0.543997 -480.680573 -264.330444 -480 -135021
0.544997 -486.129730 -277.680267 -486 -141779
0.545997 -490.688538 -290.521515 -490 -148277
0.546997 -494.348633 -302.830658 -494 -154500
0.547997 -497.103302 -314.585175 -497 -160450
0.548997 -498.947540 -325.763519 -498 -166096
0.549996 -499.877960 -336.345215 -499 -171426
0.550996 -499.892822 -346.310883 -499 -176444
0.551996 -498.992157 -355.642273 -498 -181137
0.552996 -497.177551 -364.322296 -497 -185510
0.553996 -494.452362 -372.335083 -494 -189552
0.554996 -490.821594 -379.665924 -490 -193236
0.555996 -486.291870 -386.301392 -486 -196568
0.556996 -480.871490 -392.229340 -480 -199539
0.557996 -474.570404 -397.438934 -474 -202140
0.558996 -467.400116 -401.920593 -467 -204379
0.559996 -459.373779 -405.666138 -459 -206246
0.560996 -450.506104 -408.668701 -450 -207734
0.561996 -440.813324 -410.922791 -440 -208834
0.562996 -430.313171 -412.424255 -430 -209554
0.563996 -419.024902 -413.170380 -419 -209902
0.564996 -406.969208 -413.159760 -406 -209855
0.565996 -394.168121 -412.392426 -394 -209420
0.566996 -380.645111 -410.869812 -380 -208606
0.567996 -366.424927 -408.594666 -366 -207406
0.568996 -351.533661 -405.571198 -351 -205828
0.569996 -335.998535 -401.804901 -335 -203863
0.570996 -319.848053 -397.302704 -319 -201520
0.571996 -303.111725 -392.072845 -303 -198822
0.572996 -285.820282 -386.124878 -285 -195760
0.573996 -268.005341 -379.469727 -268 -192342
0.574996 -249.699524 -372.119568 -249 -188572
